tipo_muerte,provincia,canton,fecha,lat,lon,arma,edad,sexo,etnia,motivacion,area_hecho
ASESINATO,MANABI,MANTA,2023-05-06,-0.96848,-80.69973,ARMA DE FUEGO,SIN_DATO,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,STO DGO DE LOS TSACHILAS,SANTO DOMINGO,2023-05-06,-0.2489899999999989,-79.17133,ARMA DE FUEGO,34,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,STO DGO DE LOS TSACHILAS,SANTO DOMINGO,2023-05-06,-0.2489899999999989,-79.17133,ARMA DE FUEGO,20,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,BOLIVAR,GUARANDA,2023-05-06,-1.56712999999999,-79.0067,CONSTRICTORA,21,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,NARANJAL,2023-05-06,-2.6829499999999906,-79.61292,ARMA DE FUEGO,23,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
SICARIATO,GUAYAS,DAULE,2023-05-06,-1.86972,-79.98685,ARMA DE FUEGO,18,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,DAULE,2023-05-06,-1.84966,-79.98198,ARMA DE FUEGO,22,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,NARANJAL,2023-05-06,-2.6829499999999906,-79.61292,OTROS,27,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,BABAHOYO,2023-05-06,-1.80051,-79.52412,ARMA DE FUEGO,21,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-06,-2.24351,-79.92538,ARMA DE FUEGO,20,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-06,-2.0992,-79.96804,ARMA DE FUEGO,37,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-06,-2.0992,-79.96804,ARMA DE FUEGO,28,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-06,-2.08968,-79.96384,ARMA DE FUEGO,17,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-06,-2.19052999999999,-79.92638,ARMA DE FUEGO,22,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-06,-2.19052999999999,-79.92638,ARMA DE FUEGO,5,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-06,-2.02779,-79.9751,ARMA DE FUEGO,20,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-06,-2.02779,-79.9751,ARMA DE FUEGO,20,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
HOMICIDIO,PICHINCHA,QUITO,2023-05-06,-0.32389,-78.56342,ARMA BLANCA,24,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
HOMICIDIO,PICHINCHA,QUITO,2023-05-06,-0.12124,-78.51337,ARMA BLANCA,40,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
HOMICIDIO,PICHINCHA,QUITO,2023-05-06,-0.2499,-78.53538,ARMA DE FUEGO,42,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
HOMICIDIO,PICHINCHA,QUITO,2023-05-06,-0.2499,-78.53538,ARMA DE FUEGO,26,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2023-05-05,0.9721199999999988,-79.65811,ARMA DE FUEGO,19,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,PEDERNALES,2023-05-05,0.0767999999999998,-80.05132,ARMA DE FUEGO,22,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,TOSAGUA,2023-05-05,-0.7854799999999988,-80.2338,ARMA DE FUEGO,29,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,MONTECRISTI,2023-05-05,-1.06305,-80.71294,ARMA DE FUEGO,73,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,MANABI,MANTA,2023-05-05,-0.974849999999999,-80.70558,ARMA DE FUEGO,27,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,MANTA,2023-05-05,-0.94501,-80.72246,ARMA BLANCA,23,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,NARANJAL,2023-05-05,-2.67584,-79.61561,ARMA DE FUEGO,34,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,NARANJAL,2023-05-05,-2.67546,-79.62974,ARMA DE FUEGO,45,HOMBRE,OTROS,DELINCUENCIA COMÚN,RURAL
ASESINATO,LOS RIOS,VENTANAS,2023-05-05,-1.44791,-79.46204,ARMA DE FUEGO,26,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,EL ORO,MACHALA,2023-05-05,-3.3039499999999906,-79.9362,ARMA DE FUEGO,30,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,EL ORO,MACHALA,2023-05-05,-3.3039499999999906,-79.9362,ARMA DE FUEGO,28,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,EL ORO,MACHALA,2023-05-05,-3.3039499999999906,-79.9362,ARMA DE FUEGO,23,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,EL ORO,MACHALA,2023-05-05,-3.309,-79.88022,ARMA DE FUEGO,23,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,EL ORO,MACHALA,2023-05-05,-3.309,-79.88022,ARMA BLANCA,51,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,EL ORO,PASAJE,2023-05-05,-3.32437,-79.85513,ARMA DE FUEGO,26,HOMBRE,AFRO,DELINCUENCIA COMÚN,RURAL
ASESINATO,EL ORO,PASAJE,2023-05-05,-3.32437,-79.85513,ARMA DE FUEGO,27,HOMBRE,AFRO,DELINCUENCIA COMÚN,RURAL
ASESINATO,EL ORO,PASAJE,2023-05-05,-3.32437,-79.85513,ARMA DE FUEGO,17,HOMBRE,AFRO,DELINCUENCIA COMÚN,RURAL
ASESINATO,EL ORO,PASAJE,2023-05-05,-3.32437,-79.85513,ARMA DE FUEGO,23,HOMBRE,AFRO,DELINCUENCIA COMÚN,RURAL
ASESINATO,EL ORO,PASAJE,2023-05-05,-3.32437,-79.85513,ARMA DE FUEGO,26,HOMBRE,AFRO,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-05,-2.13036,-79.92425,ARMA DE FUEGO,SIN_DATO,HOMBRE,NO DETERMINADO,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,DURAN,2023-05-05,-2.16387,-79.83174,ARMA DE FUEGO,42,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-05,-2.23804999999999,-79.90896,ARMA DE FUEGO,37,HOMBRE,MESTIZO/A,TRANSNACIONAL,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-05,-2.17696999999999,-79.89202,ARMA DE FUEGO,31,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-05,-2.21817999999999,-79.90662,ARMA DE FUEGO,31,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-05,-2.12720999999999,-79.89992,ARMA DE FUEGO,30,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
SICARIATO,PICHINCHA,QUITO,2023-05-05,-0.2968899999999989,-78.56427,ARMA DE FUEGO,34,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,PORTOVIEJO,2023-05-04,-1.06966,-80.45016,ARMA DE FUEGO,33,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,MANTA,2023-05-04,-0.97167,-80.71806,ARMA DE FUEGO,22,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
SICARIATO,MANABI,PORTOVIEJO,2023-05-04,-1.05627,-80.45186,ARMA DE FUEGO,32,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,PORTOVIEJO,2023-05-04,-1.05282,-80.48045,ARMA DE FUEGO,18,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
HOMICIDIO,MANABI,PUERTO LOPEZ,2023-05-04,-1.64708999999999,-80.82708,ARMA DE FUEGO,23,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,MANABI,PORTOVIEJO,2023-05-04,-1.03879999999999,-80.49712,ARMA DE FUEGO,38,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,EL TRIUNFO,2023-05-04,-2.28472,-79.27981,ARMA DE FUEGO,SIN_DATO,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,NARANJAL,2023-05-04,-2.67505,-79.61482,ARMA DE FUEGO,30,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,BABAHOYO,2023-05-04,-1.70445,-79.39243,ARMA BLANCA,52,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,LOS RIOS,PALENQUE,2023-05-04,-1.34541,-79.80508,CONSTRICTORA,31,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,EL ORO,PASAJE,2023-05-04,-3.33439,-79.80821,ARMA DE FUEGO,29,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-04,-2.11323999999999,-79.96775,ARMA DE FUEGO,SIN_DATO,HOMBRE,OTROS,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-04,-2.26644999999999,-79.87365,ARMA DE FUEGO,25,HOMBRE,OTROS,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-04,-2.18997999999999,-79.88549,ARMA DE FUEGO,40,MUJER,BLANCO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-04,-2.22709,-79.91849,ARMA DE FUEGO,28,HOMBRE,NO DETERMINADO,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-04,-2.19146999999999,-79.91721,ARMA DE FUEGO,SIN_DATO,HOMBRE,BLANCO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-04,-2.24507,-79.90505,ARMA DE FUEGO,SIN_DATO,HOMBRE,NO DETERMINADO,DELINCUENCIA COMÚN,URBANO
HOMICIDIO,PICHINCHA,QUITO,2023-05-04,-0.14248,-78.47721,ARMA BLANCA,30,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
HOMICIDIO,PICHINCHA,QUITO,2023-05-04,-0.22796,-78.5128,ARMA CONTUNDENTE,35,HOMBRE,AFRO,VIOLENCIA COMUNITARIA,URBANO
SICARIATO,ESMERALDAS,ESMERALDAS,2023-05-03,0.96587,-79.65442,ARMA DE FUEGO,36,HOMBRE,AFRO,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,MANABI,MANTA,2023-05-03,-0.96355,-80.72131,ARMA DE FUEGO,21,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,MANTA,2023-05-03,-0.97504,-80.71933,ARMA DE FUEGO,SIN_DATO,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,MILAGRO,2023-05-03,-2.15743,-79.58,ARMA DE FUEGO,54,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,MILAGRO,2023-05-03,-2.12767,-79.58149,ARMA DE FUEGO,35,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,MILAGRO,2023-05-03,-2.1177,-79.57758,ARMA DE FUEGO,26,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,MILAGRO,2023-05-03,-2.15743,-79.58,ARMA DE FUEGO,39,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,NARANJAL,2023-05-03,-2.6871499999999906,-79.60678,OTROS,67,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,BUENA FE,2023-05-03,-0.57635,-79.36828,ARMA DE FUEGO,55,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,BABAHOYO,2023-05-03,-1.80648,-79.53928,ARMA DE FUEGO,31,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,BABAHOYO,2023-05-03,-1.80648,-79.53928,ARMA DE FUEGO,27,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,BABAHOYO,2023-05-03,-1.80648,-79.53928,ARMA DE FUEGO,SIN_DATO,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
FEMICIDIO,SANTA ELENA,LA LIBERTAD,2023-05-03,-2.23186999999999,-80.89386,ARMA CONTUNDENTE,26,MUJER,MESTIZO/A,VIOLENCIA INTRAFAMILIAR,URBANO
ASESINATO,EL ORO,EL GUABO,2023-05-03,-3.10545999999999,-79.74558,ARMA DE FUEGO,29,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,EL ORO,PASAJE,2023-05-03,-3.32630999999999,-79.78808,ARMA DE FUEGO,31,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,EL ORO,HUAQUILLAS,2023-05-03,-3.47317,-80.21645,ARMA DE FUEGO,55,HOMBRE,NO DETERMINADO,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-03,-2.08595,-79.95472,ARMA DE FUEGO,SIN_DATO,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-03,-2.28208,-79.88145,ARMA DE FUEGO,49,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-03,-2.14934,-79.93855,ARMA DE FUEGO,19,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-03,-2.14929,-79.89459,ARMA DE FUEGO,34,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,DURAN,2023-05-03,-2.17533,-79.80921,ARMA DE FUEGO,22,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-03,-2.08378,-79.92722,ARMA DE FUEGO,22,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-03,-2.14934,-79.93855,ARMA DE FUEGO,17,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-03,-2.09751999999999,-79.98024,ARMA DE FUEGO,SIN_DATO,HOMBRE,OTROS,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-03,-2.09825,-79.98028,ARMA DE FUEGO,SIN_DATO,HOMBRE,NO DETERMINADO,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-03,-2.09568999999999,-79.98028,ARMA DE FUEGO,SIN_DATO,HOMBRE,OTROS,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,DURAN,2023-05-03,-2.32283999999999,-79.75522,ARMA DE FUEGO,13,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,DURAN,2023-05-03,-2.32283999999999,-79.75522,ARMA DE FUEGO,19,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
HOMICIDIO,PICHINCHA,QUITO,2023-05-03,-0.1521299999999989,-78.47243,CONSTRICTORA,31,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
HOMICIDIO,PICHINCHA,QUITO,2023-05-03,-0.27356,-78.5318,ARMA BLANCA,35,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
HOMICIDIO,PICHINCHA,QUITO,2023-05-03,-0.12766,-78.49747,ARMA DE FUEGO,25,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
FEMICIDIO,PICHINCHA,QUITO,2023-05-03,-0.15686,-78.48519,ARMA DE FUEGO,28,MUJER,MESTIZO/A,VIOLENCIA INTRAFAMILIAR,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2023-05-02,0.96425,-79.65385,ARMA DE FUEGO,41,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,PASTAZA,PASTAZA,2023-05-02,-1.52052,-77.98329,ARMA DE FUEGO,22,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,MANABI,PEDERNALES,2023-05-02,0.02312,-80.0825,ARMA DE FUEGO,32,HOMBRE,NO DETERMINADO,DELINCUENCIA COMÚN,RURAL
ASESINATO,MANABI,PORTOVIEJO,2023-05-02,-1.05243,-80.48584,ARMA DE FUEGO,30,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,STO DGO DE LOS TSACHILAS,SANTO DOMINGO,2023-05-02,-0.49251,-79.29326,ARMA DE FUEGO,57,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
HOMICIDIO,STO DGO DE LOS TSACHILAS,SANTO DOMINGO,2023-05-02,-0.2563599999999989,-79.16992,ARMA BLANCA,25,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
FEMICIDIO,GUAYAS,NOBOL,2023-05-02,-1.97767,-80.00451,ARMA DE FUEGO,28,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,MILAGRO,2023-05-02,-2.13761,-79.45959,ARMA BLANCA,22,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,NARANJAL,2023-05-02,-2.52411999999999,-79.47894,ARMA DE FUEGO,27,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,MILAGRO,2023-05-02,-2.12663,-79.59149,ARMA DE FUEGO,35,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,MILAGRO,2023-05-02,-2.12663,-79.59149,ARMA DE FUEGO,20,HOMBRE,MONTUBIO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,CANAR,LA TRONCAL,2023-05-02,-2.41467,-79.35077,ARMA DE FUEGO,43,HOMBRE,MESTIZO/A,TERRORISMO,URBANO
ASESINATO,CANAR,LA TRONCAL,2023-05-02,-2.41467,-79.35077,ARMA DE FUEGO,37,HOMBRE,MESTIZO/A,TERRORISMO,URBANO
HOMICIDIO,MORONA SANTIAGO,GUALAQUIZA,2023-05-02,-3.40518,-78.57242,ARMA BLANCA,55,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-02,-2.10421,-79.92785,ARMA DE FUEGO,21,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-02,-2.12313999999999,-79.93771,ARMA DE FUEGO,35,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-02,-2.12313999999999,-79.93771,ARMA DE FUEGO,26,HOMBRE,BLANCO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-02,-2.12787,-79.923,ARMA DE FUEGO,43,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-02,-2.24674,-79.92082,ARMA DE FUEGO,40,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-02,-2.27325,-79.89404,ARMA DE FUEGO,24,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-02,-2.12544999999999,-79.95019,ARMA DE FUEGO,30,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-02,-2.28299999999999,-79.875,ARMA DE FUEGO,58,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,PICHINCHA,QUITO,2023-05-02,-0.0363899999999999,-78.3271,ARMA DE FUEGO,30,HOMBRE,MONTUBIO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,COTOPAXI,SALCEDO,2023-05-01,-1.04279999999999,-78.58176,ARMA DE FUEGO,18,MUJER,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,COTOPAXI,SALCEDO,2023-05-01,-1.04279999999999,-78.58176,ARMA DE FUEGO,24,HOMBRE,BLANCO/A,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,PASTAZA,PASTAZA,2023-05-01,-1.48727,-77.9953,ARMA DE FUEGO,33,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,ALFREDO BAQUERIZO MORENO (JUJAN),2023-05-01,-1.98068,-79.60239,ARMA DE FUEGO,24,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,ALFREDO BAQUERIZO MORENO (JUJAN),2023-05-01,-1.98068,-79.60239,ARMA DE FUEGO,23,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,MILAGRO,2023-05-01,-1.999,-79.61,ARMA DE FUEGO,34,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,MILAGRO,2023-05-01,-1.999,-79.61,ARMA DE FUEGO,35,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,BABAHOYO,2023-05-01,-1.79645999999999,-79.53378,ARMA DE FUEGO,27,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,SANTA ELENA,SANTA ELENA,2023-05-01,-2.31461,-80.80005,ARMA DE FUEGO,23,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,CANAR,AZOGUES,2023-05-01,-2.7353,-78.84072,ARMA DE FUEGO,26,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,EL ORO,ARENILLAS,2023-05-01,-3.55282,-80.06691,ARMA DE FUEGO,32,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,EL ORO,HUAQUILLAS,2023-05-01,-3.48035,-80.22596,ARMA DE FUEGO,31,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,EL ORO,HUAQUILLAS,2023-05-01,-3.48035,-80.22596,ARMA DE FUEGO,22,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,EL ORO,HUAQUILLAS,2023-05-01,-3.48035,-80.22596,ARMA DE FUEGO,32,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-01,-2.12816999999999,-79.96406,ARMA DE FUEGO,SIN_DATO,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-01,-2.0505599999999906,-79.95049,ARMA DE FUEGO,38,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
HOMICIDIO,GUAYAS,GUAYAQUIL,2023-05-01,-2.06254999999999,-79.96498,OTROS,24,HOMBRE,SIN_DATO,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-01,-2.12313999999999,-79.91592,ARMA DE FUEGO,17,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2023-05-01,-2.21976,-79.91,ARMA DE FUEGO,57,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
HOMICIDIO,PICHINCHA,QUITO,2023-05-01,-0.2104,-78.40511,ARMA DE FUEGO,32,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,CARCHI,TULCAN,2023-04-30,0.73865,-77.70588,ARMA DE FUEGO,45,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,RURAL
ASESINATO,SUCUMBIOS,LAGO AGRIO,2023-04-30,-0.0548999999999999,-76.97217,ARMA BLANCA,37,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,MANABI,PUERTO LOPEZ,2023-04-30,-1.55367999999999,-80.80985,ARMA DE FUEGO,38,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,PEDERNALES,2023-04-30,0.06882,-80.05879,ARMA DE FUEGO,20,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,PEDERNALES,2023-04-30,0.06882,-80.05879,ARMA DE FUEGO,19,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,PEDERNALES,2023-04-30,0.06882,-80.05879,ARMA DE FUEGO,20,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,MILAGRO,2023-04-30,-2.13682,-79.57789,ARMA DE FUEGO,26,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,MILAGRO,2023-04-30,-2.13682,-79.57789,ARMA DE FUEGO,31,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,MILAGRO,2023-04-30,-2.1394,-79.5939,ARMA DE FUEGO,24,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
